row_index,column,error_type,detail
10910,liveness,missing_value,
10914,tempo,missing_value,
10915,acousticness,missing_value,
10917,loudness,missing_value,
10921,loudness,outlier_low,-77.9968
10923,energy,missing_value,
10926,instrumentalness,missing_value,
10927,liveness,missing_value,
10929,danceability,missing_value,
10938,danceability,missing_value,
10939,tempo,missing_value,
10946,valence,missing_value,
10948,liveness,missing_value,
10948,energy,outlier_high,1.1805
10949,danceability,missing_value,
10951,valence,outlier_low,-0.2462
10966,acousticness,missing_value,
10971,tempo,missing_value,
10971,acousticness,missing_value,
10972,acousticness,missing_value,
10975,liveness,missing_value,
10980,speechiness,missing_value,
10982,liveness,missing_value,
10983,loudness,missing_value,
10986,valence,outlier_low,-0.1489
10993,speechiness,missing_value,
10995,liveness,missing_value,
10996,liveness,missing_value,
11003,valence,outlier_high,1.4747
11004,liveness,missing_value,
11005,energy,outlier_high,1.0581
11005,valence,missing_value,
11018,valence,missing_value,
11020,instrumentalness,missing_value,
11021,tempo,missing_value,
11022,energy,missing_value,
11028,energy,missing_value,
11035,tempo,missing_value,
11037,speechiness,missing_value,
11052,loudness,outlier_low,-75.9209
11057,energy,missing_value,
11063,liveness,missing_value,
11066,danceability,missing_value,
11068,speechiness,missing_value,
11069,tempo,missing_value,
11072,tempo,outlier_high,330.0958
11072,valence,missing_value,
11080,liveness,missing_value,
11081,danceability,missing_value,
11083,danceability,outlier_low,-0.1070
11087,instrumentalness,missing_value,
11089,speechiness,missing_value,
11093,tempo,missing_value,
11100,valence,outlier_high,1.0776
11101,liveness,missing_value,
11107,danceability,missing_value,
11113,liveness,missing_value,
11116,energy,missing_value,
11117,valence,outlier_low,-0.2757
11117,liveness,missing_value,
11119,instrumentalness,missing_value,
11122,loudness,missing_value,
11131,valence,missing_value,
11132,loudness,missing_value,
11133,valence,missing_value,
11134,energy,missing_value,
11134,loudness,missing_value,
11135,danceability,missing_value,
11137,loudness,missing_value,
11140,danceability,missing_value,
11143,acousticness,missing_value,
11147,valence,missing_value,
11148,loudness,missing_value,
11153,danceability,missing_value,
11154,speechiness,missing_value,
11155,energy,missing_value,
11158,loudness,missing_value,
11162,speechiness,missing_value,
11162,tempo,missing_value,
11164,acousticness,missing_value,
11172,instrumentalness,missing_value,
11182,loudness,missing_value,
11182,liveness,missing_value,
11185,danceability,missing_value,
11185,acousticness,missing_value,
11187,instrumentalness,missing_value,
11187,acousticness,missing_value,
11187,loudness,missing_value,
11188,tempo,missing_value,
11190,tempo,missing_value,
11196,tempo,outlier_high,387.2208
11199,tempo,outlier_high,390.1762
11201,tempo,missing_value,
11202,liveness,missing_value,
11206,danceability,missing_value,
11215,danceability,outlier_low,-0.2225
11218,acousticness,missing_value,
11218,danceability,outlier_low,-0.0888
11219,energy,missing_value,
11222,energy,outlier_low,-0.1990
11222,danceability,missing_value,
11223,acousticness,missing_value,
11227,valence,missing_value,
11229,energy,outlier_high,1.2865
11231,danceability,outlier_low,-0.2143
11242,valence,missing_value,
11247,tempo,missing_value,
11250,acousticness,missing_value,
11251,liveness,missing_value,
11259,valence,missing_value,
11261,instrumentalness,missing_value,
11264,energy,missing_value,
11269,speechiness,missing_value,
11269,danceability,missing_value,
11271,tempo,outlier_high,315.5465
11272,speechiness,missing_value,
11274,danceability,missing_value,
11275,liveness,missing_value,
11284,loudness,missing_value,
11288,instrumentalness,missing_value,
11293,acousticness,missing_value,
11295,acousticness,missing_value,
11299,speechiness,missing_value,
11300,danceability,missing_value,
11310,tempo,missing_value,
11311,tempo,missing_value,
11312,danceability,outlier_low,-0.1935
11312,instrumentalness,missing_value,
11313,danceability,outlier_low,-0.2314
11314,energy,missing_value,
11314,acousticness,missing_value,
11316,energy,missing_value,
11320,tempo,missing_value,
11320,energy,missing_value,
11321,instrumentalness,missing_value,
11327,acousticness,missing_value,
11330,valence,missing_value,
11332,tempo,missing_value,
11333,liveness,missing_value,
11334,danceability,outlier_high,1.1747
11336,instrumentalness,missing_value,
11336,valence,missing_value,
11340,danceability,missing_value,
11342,instrumentalness,missing_value,
11344,valence,outlier_low,-0.2176
11345,tempo,outlier_high,347.8909
11350,acousticness,missing_value,
11354,loudness,missing_value,
11357,speechiness,missing_value,
11359,danceability,missing_value,
11360,speechiness,missing_value,
11364,instrumentalness,missing_value,
11365,loudness,missing_value,
11365,tempo,missing_value,
11365,danceability,missing_value,
11370,acousticness,missing_value,
11372,instrumentalness,missing_value,
11374,valence,missing_value,
11380,loudness,missing_value,
11381,acousticness,missing_value,
11381,tempo,outlier_high,308.7780
11388,valence,missing_value,
11391,tempo,missing_value,
11396,valence,missing_value,
11396,instrumentalness,missing_value,
11403,danceability,missing_value,
11413,danceability,missing_value,
11417,acousticness,missing_value,
11422,acousticness,missing_value,
11425,danceability,missing_value,
11428,liveness,missing_value,
11428,energy,missing_value,
11429,loudness,outlier_high,1.4239
11439,liveness,missing_value,
11443,energy,missing_value,
11451,tempo,missing_value,
11473,speechiness,missing_value,
11477,valence,missing_value,
11480,danceability,missing_value,
11480,speechiness,missing_value,
11481,danceability,missing_value,
11482,liveness,missing_value,
11482,instrumentalness,missing_value,
11487,liveness,missing_value,
11489,liveness,missing_value,
11498,danceability,missing_value,
11509,liveness,missing_value,
11509,danceability,missing_value,
11518,danceability,missing_value,
11521,valence,missing_value,
11521,energy,missing_value,
11522,liveness,missing_value,
11530,loudness,missing_value,
11536,tempo,missing_value,
11538,acousticness,missing_value,
11541,instrumentalness,missing_value,
11542,loudness,missing_value,
11550,valence,missing_value,
11551,instrumentalness,missing_value,
11553,acousticness,missing_value,
11556,tempo,missing_value,
11557,tempo,outlier_high,334.5703
11565,energy,missing_value,
11569,danceability,missing_value,
11571,energy,missing_value,
11576,liveness,missing_value,
11577,danceability,missing_value,
11579,loudness,missing_value,
11580,speechiness,missing_value,
11581,speechiness,missing_value,
11585,speechiness,missing_value,
11593,loudness,missing_value,
11595,valence,missing_value,
11606,energy,missing_value,
11608,acousticness,missing_value,
11614,speechiness,missing_value,
11623,valence,outlier_low,-0.0817
11625,liveness,missing_value,
11627,energy,missing_value,
11628,valence,outlier_low,-0.1415
11637,speechiness,missing_value,
11638,danceability,missing_value,
11638,energy,missing_value,
11639,valence,missing_value,
11641,energy,missing_value,
11646,loudness,missing_value,
11650,acousticness,missing_value,
11657,tempo,missing_value,
11659,speechiness,missing_value,
11661,tempo,missing_value,
11664,danceability,missing_value,
11665,loudness,missing_value,
11665,danceability,missing_value,
11669,energy,missing_value,
11670,instrumentalness,missing_value,
11673,energy,missing_value,
11673,tempo,missing_value,
11674,speechiness,missing_value,
11676,danceability,missing_value,
11694,energy,missing_value,
11696,acousticness,missing_value,
11700,danceability,missing_value,
11703,speechiness,missing_value,
11703,acousticness,missing_value,
11704,loudness,missing_value,
11705,tempo,missing_value,
11707,valence,missing_value,
11712,loudness,missing_value,
11713,danceability,missing_value,
11713,loudness,missing_value,
11714,energy,outlier_high,1.1094
11714,acousticness,missing_value,
11718,speechiness,missing_value,
11721,liveness,missing_value,
11723,liveness,missing_value,
11724,danceability,missing_value,
11729,energy,missing_value,
11733,valence,missing_value,
11733,acousticness,missing_value,
11736,acousticness,missing_value,
11745,speechiness,missing_value,
11745,energy,outlier_low,-0.1641
11747,valence,missing_value,
11748,danceability,missing_value,
11751,liveness,missing_value,
11752,liveness,missing_value,
11763,energy,outlier_high,1.4513
11764,energy,outlier_low,-0.1263
11775,energy,outlier_high,1.2953
11781,danceability,missing_value,
11781,energy,missing_value,
11785,loudness,missing_value,
11789,acousticness,missing_value,
11792,tempo,missing_value,
11795,acousticness,missing_value,
11799,tempo,outlier_low,5.1444
11801,speechiness,missing_value,
11804,tempo,missing_value,
11805,instrumentalness,missing_value,
11807,danceability,missing_value,
11807,loudness,missing_value,
11811,danceability,missing_value,
11816,energy,outlier_high,1.0676
11817,liveness,missing_value,
11819,tempo,missing_value,
11819,speechiness,missing_value,
11827,tempo,missing_value,
11840,tempo,missing_value,
11842,tempo,missing_value,
11843,liveness,missing_value,
11844,valence,missing_value,
11847,speechiness,missing_value,
11850,liveness,missing_value,
11851,valence,missing_value,
11856,speechiness,missing_value,
11858,danceability,missing_value,
11865,energy,missing_value,
11867,energy,missing_value,
11869,energy,missing_value,
11870,speechiness,missing_value,
11877,instrumentalness,missing_value,
11879,speechiness,missing_value,
11880,loudness,missing_value,
11880,liveness,missing_value,
11885,acousticness,missing_value,
11886,energy,missing_value,
11888,tempo,missing_value,
11889,loudness,missing_value,
11891,valence,missing_value,
11903,loudness,missing_value,
11906,instrumentalness,missing_value,
11908,danceability,missing_value,
11914,danceability,missing_value,
11915,danceability,outlier_high,1.2577
11918,acousticness,missing_value,
11920,loudness,outlier_high,6.2783
11921,energy,missing_value,
11922,valence,missing_value,
11924,loudness,missing_value,
11930,loudness,missing_value,
11931,liveness,missing_value,
11933,energy,missing_value,
11933,instrumentalness,missing_value,
11933,acousticness,missing_value,
11940,liveness,missing_value,
11949,danceability,missing_value,
11954,speechiness,missing_value,
11957,instrumentalness,missing_value,
11959,speechiness,missing_value,
11965,danceability,missing_value,
11965,energy,missing_value,
11965,liveness,missing_value,
11977,loudness,missing_value,
11982,instrumentalness,missing_value,
11988,liveness,missing_value,
11990,loudness,outlier_low,-85.1294
11994,danceability,missing_value,
11995,acousticness,missing_value,
11996,danceability,missing_value,
11997,loudness,missing_value,
11998,acousticness,missing_value,
12004,instrumentalness,missing_value,
12005,danceability,missing_value,
12006,energy,outlier_high,1.3615
12015,loudness,missing_value,
12017,instrumentalness,missing_value,
12020,instrumentalness,missing_value,
12026,instrumentalness,missing_value,
12027,tempo,outlier_low,7.7057
12035,danceability,missing_value,
12045,valence,missing_value,
12047,valence,outlier_low,-0.0723
12049,tempo,missing_value,
12064,tempo,missing_value,
12066,valence,missing_value,
12068,tempo,missing_value,
12076,valence,missing_value,
12083,tempo,missing_value,
12084,valence,missing_value,
12092,loudness,missing_value,
12096,speechiness,missing_value,
12097,energy,missing_value,
12108,tempo,missing_value,
12108,valence,outlier_high,1.2724
12116,loudness,missing_value,
12119,tempo,missing_value,
12126,liveness,missing_value,
12130,tempo,outlier_low,6.2617
12134,danceability,missing_value,
12140,tempo,missing_value,
12153,valence,missing_value,
12155,liveness,missing_value,
12156,valence,missing_value,
12157,speechiness,missing_value,
12164,valence,missing_value,
12169,acousticness,missing_value,
12174,loudness,missing_value,
12187,loudness,missing_value,
12187,acousticness,missing_value,
12189,valence,missing_value,
12189,danceability,missing_value,
12197,tempo,missing_value,
12198,liveness,missing_value,
12201,danceability,missing_value,
12204,valence,missing_value,
12205,energy,missing_value,
12206,speechiness,missing_value,
12211,speechiness,missing_value,
12214,tempo,missing_value,
12219,acousticness,missing_value,
12221,loudness,missing_value,
12222,energy,outlier_high,1.1191
12223,tempo,missing_value,
12226,instrumentalness,missing_value,
12227,energy,missing_value,
12232,liveness,missing_value,
12232,loudness,missing_value,
12233,speechiness,missing_value,
12235,energy,missing_value,
12242,danceability,missing_value,
12249,valence,missing_value,
12252,energy,outlier_high,1.1133
12257,loudness,missing_value,
12258,danceability,missing_value,
12260,energy,missing_value,
12266,danceability,missing_value,
12270,tempo,missing_value,
12273,energy,outlier_high,1.1927
12282,danceability,missing_value,
12283,liveness,missing_value,
12286,valence,missing_value,
12286,loudness,missing_value,
12291,liveness,missing_value,
12291,loudness,missing_value,
12291,danceability,outlier_low,-0.2666
12292,danceability,missing_value,
12293,danceability,missing_value,
12296,tempo,missing_value,
12299,tempo,missing_value,
12300,tempo,missing_value,
12301,acousticness,missing_value,
12301,danceability,missing_value,
12312,liveness,missing_value,
12314,instrumentalness,missing_value,
12318,liveness,missing_value,
12325,instrumentalness,missing_value,
12333,liveness,missing_value,
12346,danceability,outlier_high,1.1176
12348,acousticness,missing_value,
12350,loudness,outlier_low,-82.9551
12356,acousticness,missing_value,
12356,liveness,missing_value,
12356,energy,missing_value,
12373,energy,missing_value,
12374,liveness,missing_value,
12376,acousticness,missing_value,
12377,instrumentalness,missing_value,
12377,danceability,outlier_high,1.1270
12379,loudness,missing_value,
12380,energy,outlier_high,1.3902
12380,tempo,missing_value,
12380,danceability,outlier_low,-0.2109
12381,liveness,missing_value,
12382,speechiness,missing_value,
12384,danceability,missing_value,
12394,acousticness,missing_value,
12396,tempo,missing_value,
12397,valence,missing_value,
12406,speechiness,missing_value,
12407,danceability,outlier_high,1.2675
12410,valence,missing_value,
12419,energy,missing_value,
12420,valence,missing_value,
12422,liveness,missing_value,
12428,tempo,missing_value,
12430,valence,missing_value,
12431,acousticness,missing_value,
12434,valence,missing_value,
12437,danceability,outlier_low,-0.0102
12439,danceability,missing_value,
12439,speechiness,missing_value,
12440,acousticness,missing_value,
12441,speechiness,missing_value,
12452,liveness,missing_value,
12456,instrumentalness,missing_value,
12456,tempo,missing_value,
12457,tempo,missing_value,
12461,tempo,outlier_high,337.5380
12462,energy,missing_value,
12463,liveness,missing_value,
12463,tempo,missing_value,
12474,instrumentalness,missing_value,
12477,danceability,missing_value,
12478,instrumentalness,missing_value,
12483,tempo,outlier_low,2.3837
12484,instrumentalness,missing_value,
12487,speechiness,missing_value,
12490,energy,missing_value,
12490,tempo,outlier_low,2.5096
12491,valence,missing_value,
12492,liveness,missing_value,
12494,acousticness,missing_value,
12494,valence,missing_value,
12500,instrumentalness,missing_value,
12503,tempo,missing_value,
12506,valence,outlier_low,-0.1489
12508,acousticness,missing_value,
12509,liveness,missing_value,
12509,valence,outlier_low,-0.2360
12514,speechiness,missing_value,
12517,energy,missing_value,
12521,liveness,missing_value,
12524,danceability,outlier_low,-0.0227
12530,speechiness,missing_value,
12532,instrumentalness,missing_value,
12536,danceability,missing_value,
12537,energy,missing_value,
12539,loudness,outlier_high,6.4620
12541,acousticness,missing_value,
12557,tempo,outlier_low,7.3210
12560,instrumentalness,missing_value,
12560,energy,outlier_high,1.4897
12565,speechiness,missing_value,
12566,tempo,missing_value,
12570,loudness,missing_value,
12570,valence,missing_value,
12572,valence,missing_value,
12573,instrumentalness,missing_value,
12580,loudness,missing_value,
12582,speechiness,missing_value,
12584,speechiness,missing_value,
12585,acousticness,missing_value,
12591,liveness,missing_value,
12597,energy,outlier_high,1.3969
12600,loudness,missing_value,
12604,instrumentalness,missing_value,
12606,loudness,missing_value,
12612,danceability,missing_value,
12614,acousticness,missing_value,
12616,danceability,missing_value,
12618,loudness,missing_value,
12621,speechiness,missing_value,
12622,tempo,outlier_high,377.0899
12624,speechiness,missing_value,
12631,tempo,missing_value,
12634,valence,missing_value,
12634,danceability,missing_value,
12644,valence,outlier_high,1.0657
12647,acousticness,missing_value,
12648,energy,missing_value,
12650,speechiness,missing_value,
12651,tempo,outlier_low,10.7832
12652,speechiness,missing_value,
12655,liveness,missing_value,
12657,speechiness,missing_value,
12660,loudness,missing_value,
12661,danceability,missing_value,
12665,loudness,missing_value,
12670,energy,missing_value,
12671,danceability,missing_value,
12672,energy,missing_value,
12673,liveness,missing_value,
12674,tempo,missing_value,
12677,loudness,missing_value,
12679,valence,missing_value,
12682,instrumentalness,missing_value,
12684,valence,missing_value,
12686,acousticness,missing_value,
12686,valence,missing_value,
12687,danceability,outlier_low,-0.1078
12697,liveness,missing_value,
12705,loudness,missing_value,
12706,danceability,missing_value,
12709,energy,missing_value,
12711,energy,missing_value,
12713,tempo,missing_value,
12716,danceability,missing_value,
12723,loudness,missing_value,
12729,tempo,missing_value,
12731,danceability,outlier_high,1.4679
12734,energy,missing_value,
12741,valence,outlier_high,1.4808
12755,tempo,missing_value,
12755,danceability,missing_value,
12756,liveness,missing_value,
12757,danceability,outlier_high,1.2351
12760,valence,missing_value,
12761,danceability,missing_value,
12761,valence,missing_value,
12763,valence,missing_value,
12765,liveness,missing_value,
12768,danceability,missing_value,
12774,loudness,missing_value,
12775,liveness,missing_value,
12775,instrumentalness,missing_value,
12776,instrumentalness,missing_value,
12778,instrumentalness,missing_value,
12783,liveness,missing_value,
12786,speechiness,missing_value,
12788,energy,missing_value,
12788,valence,outlier_high,1.1864
12791,energy,missing_value,
12792,valence,missing_value,
12794,energy,missing_value,
12799,acousticness,missing_value,
12800,energy,missing_value,
12804,valence,missing_value,
12804,energy,missing_value,
12813,loudness,missing_value,
12831,speechiness,missing_value,
12836,loudness,missing_value,
12837,valence,missing_value,
12838,speechiness,missing_value,
12841,energy,missing_value,
12845,energy,missing_value,
12845,speechiness,missing_value,
12846,loudness,missing_value,
12864,tempo,missing_value,
12870,liveness,missing_value,
12872,liveness,missing_value,
12872,instrumentalness,missing_value,
12872,valence,missing_value,
12881,danceability,outlier_low,-0.0438
12885,speechiness,missing_value,
12885,liveness,missing_value,
12887,valence,missing_value,
12888,speechiness,missing_value,
12888,acousticness,missing_value,
12891,instrumentalness,missing_value,
12892,energy,outlier_low,-0.0780
12897,instrumentalness,missing_value,
12897,loudness,missing_value,
12898,instrumentalness,missing_value,
12900,acousticness,missing_value,
12902,energy,outlier_high,1.1347
12903,acousticness,missing_value,
12904,liveness,missing_value,
12905,valence,outlier_low,-0.0745
12905,instrumentalness,missing_value,
12905,acousticness,missing_value,
12906,danceability,missing_value,
12911,valence,missing_value,
12912,valence,missing_value,
12917,instrumentalness,missing_value,
12922,liveness,missing_value,
12924,danceability,missing_value,
12926,tempo,missing_value,
12929,instrumentalness,missing_value,
12931,tempo,missing_value,
12932,liveness,missing_value,
12932,tempo,outlier_low,4.6795
12935,acousticness,missing_value,
12937,speechiness,missing_value,
12940,liveness,missing_value,
12945,tempo,missing_value,
12953,acousticness,missing_value,
12953,loudness,missing_value,
12954,tempo,missing_value,
12957,energy,missing_value,
12958,loudness,missing_value,
12959,valence,missing_value,
12959,energy,missing_value,
12967,speechiness,missing_value,
12974,acousticness,missing_value,
12975,danceability,missing_value,
12990,instrumentalness,missing_value,
12990,danceability,missing_value,
12992,valence,missing_value,
12995,speechiness,missing_value,
13004,danceability,missing_value,
13005,energy,missing_value,
13011,liveness,missing_value,
13017,valence,missing_value,
13018,speechiness,missing_value,
13019,tempo,missing_value,
13028,instrumentalness,missing_value,
13028,tempo,missing_value,
13029,energy,missing_value,
13029,danceability,missing_value,
13030,loudness,missing_value,
13033,liveness,missing_value,
13037,loudness,missing_value,
13041,acousticness,missing_value,
13042,valence,outlier_high,1.3667
13045,loudness,missing_value,
13048,loudness,missing_value,
13050,acousticness,missing_value,
13052,liveness,missing_value,
13057,instrumentalness,missing_value,
13060,loudness,missing_value,
13061,loudness,missing_value,
13074,energy,missing_value,
13076,danceability,missing_value,
13081,loudness,missing_value,
13096,energy,outlier_low,-0.2742
13098,speechiness,missing_value,
13102,instrumentalness,missing_value,
13110,liveness,missing_value,
13111,valence,outlier_high,1.2786
13118,instrumentalness,missing_value,
13121,loudness,missing_value,
13124,acousticness,missing_value,
13129,danceability,missing_value,
13135,danceability,missing_value,
13138,energy,missing_value,
13152,acousticness,missing_value,
13153,speechiness,missing_value,
13157,speechiness,missing_value,
13159,loudness,missing_value,
13162,danceability,missing_value,
13164,instrumentalness,missing_value,
13165,acousticness,missing_value,
13178,acousticness,missing_value,
13180,danceability,missing_value,
13184,danceability,missing_value,
13190,valence,missing_value,
13190,energy,missing_value,
13191,speechiness,missing_value,
13194,energy,missing_value,
13194,loudness,missing_value,
13195,danceability,missing_value,
13200,valence,missing_value,
13200,instrumentalness,missing_value,
13202,tempo,outlier_high,318.5808
13211,loudness,missing_value,
13219,speechiness,missing_value,
13228,acousticness,missing_value,
13228,tempo,missing_value,
13243,danceability,missing_value,
13244,tempo,missing_value,
13247,danceability,missing_value,
13252,instrumentalness,missing_value,
13256,energy,missing_value,
13259,valence,missing_value,
13276,danceability,missing_value,
13278,loudness,missing_value,
13283,energy,outlier_high,1.2959
13292,loudness,outlier_high,1.9101
13293,tempo,outlier_low,1.9202
13293,loudness,missing_value,
13294,loudness,outlier_high,1.6342
13295,acousticness,missing_value,
13296,speechiness,missing_value,
13297,danceability,missing_value,
13302,energy,missing_value,
13302,acousticness,missing_value,
13303,tempo,missing_value,
13307,energy,missing_value,
13308,tempo,outlier_low,14.5407
13310,speechiness,missing_value,
13313,loudness,missing_value,
13327,acousticness,missing_value,
13329,tempo,missing_value,
13331,valence,missing_value,
13332,loudness,missing_value,
13333,tempo,missing_value,
13333,danceability,missing_value,
13348,energy,missing_value,
13349,speechiness,missing_value,
13350,acousticness,missing_value,
13353,energy,outlier_high,1.1420
13357,liveness,missing_value,
13360,speechiness,missing_value,
13361,danceability,missing_value,
13368,liveness,missing_value,
13369,acousticness,missing_value,
13379,danceability,missing_value,
13381,tempo,missing_value,
13385,acousticness,missing_value,
13387,acousticness,missing_value,
13389,tempo,missing_value,
13392,speechiness,missing_value,
13395,acousticness,missing_value,
13399,energy,missing_value,
13403,loudness,missing_value,
13407,loudness,missing_value,
13413,danceability,missing_value,
13414,energy,missing_value,
13415,tempo,missing_value,
13415,speechiness,missing_value,
13427,loudness,outlier_high,4.6090
13430,tempo,missing_value,
13435,tempo,missing_value,
13438,energy,missing_value,
13443,acousticness,missing_value,
13443,valence,missing_value,
13450,instrumentalness,missing_value,
13450,valence,missing_value,
13450,danceability,missing_value,
13451,acousticness,missing_value,
13456,instrumentalness,missing_value,
13458,liveness,missing_value,
13462,liveness,missing_value,
13471,loudness,missing_value,
13472,loudness,outlier_low,-79.4585
13473,valence,missing_value,
13478,acousticness,missing_value,
13491,energy,missing_value,
13495,tempo,missing_value,
13501,speechiness,missing_value,
13503,liveness,missing_value,
13506,energy,missing_value,
13511,valence,missing_value,
13512,valence,missing_value,
13517,instrumentalness,missing_value,
13520,loudness,missing_value,
13522,speechiness,missing_value,
13529,danceability,missing_value,
13531,valence,missing_value,
13533,acousticness,missing_value,
13534,instrumentalness,missing_value,
13535,speechiness,missing_value,
13537,valence,missing_value,
13537,liveness,missing_value,
13546,acousticness,missing_value,
13549,valence,missing_value,
13555,valence,missing_value,
13572,liveness,missing_value,
13579,speechiness,missing_value,
13582,loudness,outlier_low,-79.4254
13582,acousticness,missing_value,
13583,energy,outlier_low,-0.0951
13593,loudness,missing_value,
13595,acousticness,missing_value,
13596,tempo,missing_value,
13600,acousticness,missing_value,
13602,speechiness,missing_value,
13606,liveness,missing_value,
13608,loudness,outlier_high,4.4408
13608,valence,missing_value,
13614,instrumentalness,missing_value,
13619,loudness,outlier_low,-72.8257
13621,valence,missing_value,
13622,loudness,missing_value,
13623,loudness,missing_value,
13625,loudness,missing_value,
13629,liveness,missing_value,
13631,speechiness,missing_value,
13633,valence,outlier_high,1.4584
13643,acousticness,missing_value,
13645,energy,missing_value,
13646,valence,missing_value,
13647,energy,missing_value,
13654,valence,missing_value,
13655,acousticness,missing_value,
13671,tempo,missing_value,
13676,instrumentalness,missing_value,
13679,speechiness,missing_value,
13682,energy,missing_value,
13685,valence,missing_value,
13693,danceability,missing_value,
13694,tempo,missing_value,
13695,danceability,outlier_low,-0.0985
13697,acousticness,missing_value,
13698,danceability,missing_value,
13700,danceability,outlier_high,1.4187
13702,acousticness,missing_value,
13705,valence,missing_value,
13712,acousticness,missing_value,
13713,liveness,missing_value,
13716,valence,missing_value,
13724,speechiness,missing_value,
13725,instrumentalness,missing_value,
13725,speechiness,missing_value,
13728,danceability,outlier_high,1.3824
13730,speechiness,missing_value,
13731,tempo,missing_value,
13732,valence,missing_value,
13735,valence,missing_value,
13736,acousticness,missing_value,
13737,instrumentalness,missing_value,
13737,valence,missing_value,
13741,valence,missing_value,
13741,acousticness,missing_value,
13744,valence,missing_value,
13744,acousticness,missing_value,
13745,energy,missing_value,
13746,tempo,missing_value,
13746,danceability,missing_value,
13748,energy,missing_value,
13751,valence,missing_value,
13752,acousticness,missing_value,
13754,instrumentalness,missing_value,
13757,liveness,missing_value,
13758,loudness,missing_value,
13760,danceability,missing_value,
13763,danceability,missing_value,
13768,tempo,missing_value,
13768,loudness,missing_value,
13768,energy,missing_value,
13773,valence,missing_value,
13775,tempo,missing_value,
13778,valence,outlier_low,-0.1377
13780,instrumentalness,missing_value,
13783,loudness,missing_value,
13787,speechiness,missing_value,
13794,acousticness,missing_value,
13795,instrumentalness,missing_value,
13797,valence,missing_value,
13802,danceability,outlier_high,1.4017
13806,speechiness,missing_value,
13806,liveness,missing_value,
13809,loudness,missing_value,
13812,loudness,missing_value,
13820,danceability,missing_value,
13825,speechiness,missing_value,
13827,instrumentalness,missing_value,
13839,danceability,missing_value,
13840,liveness,missing_value,
13841,speechiness,missing_value,
13844,danceability,missing_value,
13844,instrumentalness,missing_value,
13849,instrumentalness,missing_value,
13850,liveness,missing_value,
13851,tempo,missing_value,
13858,speechiness,missing_value,
13859,energy,missing_value,
13861,acousticness,missing_value,
13861,liveness,missing_value,
13862,energy,missing_value,
13862,instrumentalness,missing_value,
13866,danceability,outlier_high,1.4673
13870,speechiness,missing_value,
13883,liveness,missing_value,
13889,loudness,outlier_low,-87.4793
13892,loudness,missing_value,
13895,instrumentalness,missing_value,
13898,danceability,missing_value,
13902,liveness,missing_value,
13908,speechiness,missing_value,
13908,liveness,missing_value,
13909,energy,missing_value,
13912,valence,outlier_high,1.3622
13912,instrumentalness,missing_value,
13914,instrumentalness,missing_value,
13918,speechiness,missing_value,
13922,loudness,outlier_low,-72.3249
13933,tempo,missing_value,
13935,loudness,missing_value,
13935,acousticness,missing_value,
13937,liveness,missing_value,
13938,acousticness,missing_value,
13945,loudness,missing_value,
13948,danceability,outlier_low,-0.2851
13950,danceability,missing_value,
13951,loudness,missing_value,
13953,valence,missing_value,
13965,danceability,outlier_low,-0.2829
13965,liveness,missing_value,
13967,energy,missing_value,
13968,energy,missing_value,
13971,energy,missing_value,
13971,instrumentalness,missing_value,
13977,liveness,missing_value,
13978,tempo,missing_value,
13979,instrumentalness,missing_value,
13980,danceability,missing_value,
13982,acousticness,missing_value,
13989,valence,missing_value,
13997,acousticness,missing_value,
13998,energy,missing_value,
14000,energy,missing_value,
14002,loudness,missing_value,
14005,tempo,outlier_high,348.5217
14009,loudness,outlier_high,2.7467
14010,liveness,missing_value,
14013,acousticness,missing_value,
14013,valence,outlier_low,-0.2384
14018,speechiness,missing_value,
14018,valence,missing_value,
14021,danceability,missing_value,
14026,tempo,missing_value,
14028,danceability,missing_value,
14033,instrumentalness,missing_value,
14034,energy,missing_value,
14034,instrumentalness,missing_value,
14035,danceability,outlier_low,-0.1411
14036,danceability,missing_value,
14041,danceability,missing_value,
14041,speechiness,missing_value,
14044,valence,outlier_high,1.4706
14048,energy,missing_value,
14048,valence,missing_value,
14051,loudness,missing_value,
14054,instrumentalness,missing_value,
14054,speechiness,missing_value,
14056,liveness,missing_value,
14069,speechiness,missing_value,
14073,danceability,missing_value,
14074,speechiness,missing_value,
14075,acousticness,missing_value,
14075,liveness,missing_value,
14075,loudness,missing_value,
14077,energy,outlier_high,1.3495
14080,energy,outlier_low,-0.0799
14083,instrumentalness,missing_value,
14083,danceability,outlier_low,-0.0692
14083,valence,missing_value,
14085,tempo,missing_value,
14094,speechiness,missing_value,
14095,speechiness,missing_value,
14096,danceability,missing_value,
14099,energy,missing_value,
14105,danceability,missing_value,
14106,loudness,missing_value,
14110,instrumentalness,missing_value,
14110,valence,missing_value,
14118,energy,outlier_high,1.2288
14120,tempo,missing_value,
14121,tempo,outlier_high,339.6939
14122,valence,missing_value,
14126,acousticness,missing_value,
14135,speechiness,missing_value,
14140,tempo,missing_value,
14140,instrumentalness,missing_value,
14144,tempo,missing_value,
14145,danceability,missing_value,
14145,liveness,missing_value,
14146,loudness,outlier_low,-89.7073
14147,acousticness,missing_value,
14149,loudness,missing_value,
14150,energy,missing_value,
14151,instrumentalness,missing_value,
14152,tempo,missing_value,
14159,acousticness,missing_value,
14161,liveness,missing_value,
14164,loudness,missing_value,
14165,speechiness,missing_value,
14170,valence,missing_value,
14175,energy,missing_value,
