row_index,column,error_type,detail
56084,acousticness,missing_value,
56089,danceability,missing_value,
56093,energy,missing_value,
56094,speechiness,missing_value,
56097,acousticness,missing_value,
56103,tempo,outlier_low,2.0842
56104,valence,missing_value,
56106,speechiness,missing_value,
56107,valence,missing_value,
56108,valence,missing_value,
56118,valence,outlier_low,-0.0832
56128,instrumentalness,missing_value,
56129,acousticness,missing_value,
56139,energy,outlier_high,1.2874
56142,tempo,missing_value,
56142,speechiness,missing_value,
56143,danceability,missing_value,
56144,energy,missing_value,
56146,energy,missing_value,
56146,speechiness,missing_value,
56146,valence,missing_value,
56166,loudness,missing_value,
56169,instrumentalness,missing_value,
56172,danceability,missing_value,
56174,tempo,missing_value,
56174,valence,missing_value,
56183,acousticness,missing_value,
56184,valence,outlier_low,-0.1834
56184,liveness,missing_value,
56184,speechiness,missing_value,
56188,tempo,missing_value,
56192,liveness,missing_value,
56193,danceability,missing_value,
56198,valence,missing_value,
56201,tempo,missing_value,
56202,tempo,missing_value,
56207,energy,outlier_low,-0.0473
56208,loudness,missing_value,
56210,speechiness,missing_value,
56214,speechiness,missing_value,
56215,valence,missing_value,
56218,danceability,missing_value,
56219,acousticness,missing_value,
56223,valence,missing_value,
56225,energy,outlier_high,1.2068
56230,danceability,missing_value,
56234,instrumentalness,missing_value,
56234,danceability,missing_value,
56248,liveness,missing_value,
56250,tempo,missing_value,
56253,acousticness,missing_value,
56253,loudness,outlier_high,1.4131
56256,instrumentalness,missing_value,
56256,liveness,missing_value,
56256,speechiness,missing_value,
56256,valence,missing_value,
56256,loudness,missing_value,
56258,danceability,missing_value,
56258,instrumentalness,missing_value,
56259,liveness,missing_value,
56263,danceability,missing_value,
56269,energy,missing_value,
56276,energy,missing_value,
56276,danceability,missing_value,
56280,valence,outlier_low,-0.1329
56288,danceability,missing_value,
56290,instrumentalness,missing_value,
56295,loudness,missing_value,
56297,liveness,missing_value,
56304,loudness,missing_value,
56308,tempo,outlier_high,393.6375
56311,speechiness,missing_value,
56314,danceability,outlier_high,1.3913
56315,energy,missing_value,
56321,tempo,missing_value,
56322,acousticness,missing_value,
56325,instrumentalness,missing_value,
56326,liveness,missing_value,
56327,valence,missing_value,
56327,tempo,outlier_high,393.9697
56332,acousticness,missing_value,
56332,danceability,missing_value,
56333,danceability,outlier_low,-0.1735
56335,loudness,outlier_high,2.2861
56340,valence,missing_value,
56342,energy,missing_value,
56349,acousticness,missing_value,
56350,energy,missing_value,
56352,energy,missing_value,
56353,acousticness,missing_value,
56357,energy,missing_value,
56358,energy,outlier_high,1.2815
56368,acousticness,missing_value,
56370,instrumentalness,missing_value,
56370,liveness,missing_value,
56391,danceability,missing_value,
56395,valence,missing_value,
56396,speechiness,missing_value,
56398,instrumentalness,missing_value,
56399,valence,missing_value,
56402,speechiness,missing_value,
56403,acousticness,missing_value,
56412,danceability,missing_value,
56420,liveness,missing_value,
56430,danceability,missing_value,
56431,tempo,missing_value,
56432,tempo,missing_value,
56438,tempo,missing_value,
56439,instrumentalness,missing_value,
56445,speechiness,missing_value,
56449,energy,outlier_high,1.2222
56450,acousticness,missing_value,
56450,energy,missing_value,
56451,tempo,missing_value,
56461,loudness,missing_value,
56462,tempo,missing_value,
56474,energy,missing_value,
56475,instrumentalness,missing_value,
56491,liveness,missing_value,
56495,acousticness,missing_value,
56498,valence,missing_value,
56498,loudness,missing_value,
56503,valence,outlier_low,-0.0979
56503,liveness,missing_value,
56506,valence,outlier_high,1.0998
56506,liveness,missing_value,
56507,danceability,missing_value,
56507,energy,missing_value,
56508,valence,missing_value,
56509,liveness,missing_value,
56509,speechiness,missing_value,
56521,danceability,missing_value,
56521,liveness,missing_value,
56526,instrumentalness,missing_value,
56528,valence,missing_value,
56533,acousticness,missing_value,
56538,tempo,outlier_high,316.1409
56539,acousticness,missing_value,
56545,danceability,missing_value,
56547,speechiness,missing_value,
56558,loudness,missing_value,
56559,valence,missing_value,
56563,valence,missing_value,
56566,instrumentalness,missing_value,
56569,speechiness,missing_value,
56570,tempo,missing_value,
56580,acousticness,missing_value,
56582,acousticness,missing_value,
56584,speechiness,missing_value,
56588,energy,outlier_low,-0.0651
56589,acousticness,missing_value,
56590,energy,outlier_high,1.2907
56596,instrumentalness,missing_value,
56597,instrumentalness,missing_value,
56602,danceability,missing_value,
56607,speechiness,missing_value,
56609,valence,missing_value,
56611,danceability,outlier_low,-0.0253
56624,loudness,outlier_low,-87.9878
56624,danceability,missing_value,
56625,valence,outlier_low,-0.2534
56627,instrumentalness,missing_value,
56632,danceability,outlier_low,-0.1431
56639,danceability,missing_value,
56640,tempo,missing_value,
56640,instrumentalness,missing_value,
56644,danceability,missing_value,
56647,loudness,missing_value,
56651,energy,missing_value,
56653,energy,outlier_high,1.1056
56655,energy,missing_value,
56659,instrumentalness,missing_value,
56660,loudness,missing_value,
56666,loudness,missing_value,
56668,valence,missing_value,
56674,loudness,missing_value,
56677,liveness,missing_value,
56700,tempo,missing_value,
56702,instrumentalness,missing_value,
56706,instrumentalness,missing_value,
56707,instrumentalness,missing_value,
56708,loudness,missing_value,
56717,loudness,missing_value,
56726,tempo,missing_value,
56726,liveness,missing_value,
56730,danceability,missing_value,
56731,speechiness,missing_value,
56732,energy,missing_value,
56735,valence,outlier_high,1.0717
56739,tempo,outlier_high,330.2402
56746,tempo,missing_value,
56748,liveness,missing_value,
56749,liveness,missing_value,
56750,loudness,missing_value,
56754,loudness,missing_value,
56755,valence,missing_value,
56758,valence,missing_value,
56758,liveness,missing_value,
56758,tempo,missing_value,
56762,energy,missing_value,
56768,danceability,missing_value,
56769,acousticness,missing_value,
56774,liveness,missing_value,
56777,loudness,outlier_low,-78.4982
56786,loudness,outlier_low,-81.1252
56787,loudness,missing_value,
56790,danceability,outlier_high,1.2700
56795,danceability,outlier_high,1.1239
56796,instrumentalness,missing_value,
56805,valence,missing_value,
56808,instrumentalness,missing_value,
56808,speechiness,missing_value,
56810,speechiness,missing_value,
56811,instrumentalness,missing_value,
56813,speechiness,missing_value,
56813,danceability,missing_value,
56817,energy,missing_value,
56818,acousticness,missing_value,
56819,acousticness,missing_value,
56822,tempo,missing_value,
56822,danceability,missing_value,
56825,liveness,missing_value,
56825,danceability,missing_value,
56825,instrumentalness,missing_value,
56826,energy,missing_value,
56835,loudness,missing_value,
56839,loudness,missing_value,
56845,liveness,missing_value,
56848,acousticness,missing_value,
56851,loudness,missing_value,
56852,energy,missing_value,
56852,danceability,missing_value,
56854,danceability,outlier_high,1.3647
56860,valence,missing_value,
56864,loudness,missing_value,
56864,liveness,missing_value,
56866,instrumentalness,missing_value,
56868,loudness,missing_value,
56871,speechiness,missing_value,
56872,instrumentalness,missing_value,
56875,energy,outlier_high,1.2982
56876,instrumentalness,missing_value,
56878,danceability,missing_value,
56881,danceability,missing_value,
56885,danceability,missing_value,
56885,tempo,missing_value,
56886,liveness,missing_value,
56891,acousticness,missing_value,
56896,danceability,missing_value,
56896,energy,missing_value,
56900,tempo,missing_value,
56901,valence,missing_value,
56903,valence,outlier_low,-0.1582
56903,tempo,missing_value,
56904,valence,missing_value,
56904,energy,missing_value,
56906,tempo,missing_value,
56910,energy,outlier_high,1.3783
56911,tempo,missing_value,
56911,danceability,outlier_low,-0.1169
56917,tempo,missing_value,
56917,speechiness,missing_value,
56919,energy,missing_value,
56920,energy,outlier_low,-0.2442
56931,liveness,missing_value,
56935,loudness,missing_value,
56935,danceability,missing_value,
56938,danceability,missing_value,
56941,energy,missing_value,
56943,energy,missing_value,
56945,liveness,missing_value,
56950,valence,missing_value,
56953,acousticness,missing_value,
56954,valence,missing_value,
56958,danceability,missing_value,
56959,acousticness,missing_value,
56961,danceability,outlier_low,-0.1354
56963,valence,missing_value,
56964,danceability,missing_value,
56966,loudness,outlier_high,1.1696
56966,danceability,outlier_low,-0.1616
56967,loudness,outlier_high,2.6582
56970,tempo,outlier_low,3.1844
56972,acousticness,missing_value,
56978,valence,outlier_high,1.0764
56981,energy,missing_value,
56993,speechiness,missing_value,
57007,tempo,missing_value,
57016,speechiness,missing_value,
57017,energy,missing_value,
57018,tempo,missing_value,
57019,valence,missing_value,
57021,liveness,missing_value,
57026,acousticness,missing_value,
57028,loudness,missing_value,
57029,tempo,outlier_low,1.6431
57029,energy,missing_value,
57034,speechiness,missing_value,
57039,liveness,missing_value,
57045,liveness,missing_value,
57045,energy,missing_value,
57046,tempo,missing_value,
57046,acousticness,missing_value,
57052,acousticness,missing_value,
57061,energy,missing_value,
57061,instrumentalness,missing_value,
57070,valence,missing_value,
57070,tempo,missing_value,
57072,valence,outlier_low,-0.0646
57076,tempo,missing_value,
57082,danceability,missing_value,
57085,valence,outlier_high,1.4792
57088,tempo,missing_value,
57091,liveness,missing_value,
57093,acousticness,missing_value,
57099,liveness,missing_value,
57101,valence,missing_value,
57110,energy,outlier_low,-0.0454
57114,speechiness,missing_value,
57115,tempo,outlier_low,11.8219
57115,instrumentalness,missing_value,
57119,valence,outlier_high,1.3781
57121,instrumentalness,missing_value,
57125,speechiness,missing_value,
57127,acousticness,missing_value,
57130,acousticness,missing_value,
57131,valence,outlier_low,-0.2708
57131,tempo,missing_value,
57133,loudness,missing_value,
57134,instrumentalness,missing_value,
57134,valence,outlier_high,1.4001
57136,energy,missing_value,
57146,tempo,missing_value,
57150,danceability,missing_value,
57152,liveness,missing_value,
57152,speechiness,missing_value,
57153,energy,missing_value,
57154,valence,missing_value,
57156,danceability,missing_value,
57158,loudness,missing_value,
57159,energy,missing_value,
57160,danceability,missing_value,
57163,danceability,missing_value,
57166,acousticness,missing_value,
57168,liveness,missing_value,
57172,valence,outlier_high,1.2997
57178,acousticness,missing_value,
57180,energy,outlier_high,1.1500
57187,valence,missing_value,
57191,liveness,missing_value,
57192,tempo,missing_value,
57193,instrumentalness,missing_value,
57201,tempo,missing_value,
57204,acousticness,missing_value,
57215,tempo,outlier_high,403.7811
57216,liveness,missing_value,
57216,danceability,missing_value,
57218,loudness,missing_value,
57219,acousticness,missing_value,
57219,valence,missing_value,
57228,energy,outlier_high,1.2927
57230,tempo,outlier_high,362.1730
57232,acousticness,missing_value,
57235,danceability,missing_value,
57238,danceability,missing_value,
57247,loudness,missing_value,
57254,instrumentalness,missing_value,
57256,acousticness,missing_value,
57260,energy,missing_value,
57261,speechiness,missing_value,
57263,energy,missing_value,
57264,valence,missing_value,
57266,energy,missing_value,
57267,energy,outlier_high,1.4172
57279,tempo,missing_value,
57282,speechiness,missing_value,
57293,valence,missing_value,
57297,liveness,missing_value,
57299,tempo,missing_value,
57305,liveness,missing_value,
57306,valence,missing_value,
57309,energy,outlier_low,-0.1517
57310,loudness,missing_value,
57313,danceability,outlier_high,1.2771
57318,liveness,missing_value,
57321,instrumentalness,missing_value,
57324,instrumentalness,missing_value,
57324,valence,outlier_low,-0.1105
57328,instrumentalness,missing_value,
57342,speechiness,missing_value,
57342,valence,missing_value,
57350,speechiness,missing_value,
57353,loudness,missing_value,
57355,valence,missing_value,
57358,valence,missing_value,
57359,energy,outlier_low,-0.1640
57359,instrumentalness,missing_value,
57362,loudness,outlier_low,-73.8322
57368,loudness,missing_value,
57368,liveness,missing_value,
57371,acousticness,missing_value,
57372,tempo,missing_value,
57381,loudness,missing_value,
57383,danceability,missing_value,
57384,tempo,missing_value,
57386,loudness,missing_value,
57389,speechiness,missing_value,
57392,instrumentalness,missing_value,
57397,tempo,outlier_high,349.7512
57398,liveness,missing_value,
57406,tempo,missing_value,
57411,loudness,outlier_low,-74.1691
57419,liveness,missing_value,
57420,energy,missing_value,
57421,valence,missing_value,
57427,energy,missing_value,
57429,tempo,missing_value,
57429,instrumentalness,missing_value,
57431,speechiness,missing_value,
57436,energy,missing_value,
57437,speechiness,missing_value,
57437,acousticness,missing_value,
57437,tempo,missing_value,
57438,tempo,missing_value,
57445,acousticness,missing_value,
57455,valence,missing_value,
57458,liveness,missing_value,
57458,speechiness,missing_value,
57460,energy,missing_value,
57464,tempo,missing_value,
57465,loudness,missing_value,
57467,acousticness,missing_value,
57467,loudness,missing_value,
57472,liveness,missing_value,
57482,danceability,missing_value,
57484,energy,missing_value,
57487,danceability,missing_value,
57487,liveness,missing_value,
57490,liveness,missing_value,
57495,acousticness,missing_value,
57498,tempo,outlier_low,4.9120
57499,energy,missing_value,
57501,tempo,missing_value,
57506,danceability,outlier_low,-0.0281
57515,speechiness,missing_value,
57515,danceability,missing_value,
57515,tempo,missing_value,
57516,instrumentalness,missing_value,
57523,acousticness,missing_value,
57525,energy,outlier_high,1.0868
57528,energy,outlier_high,1.1243
57531,acousticness,missing_value,
57534,liveness,missing_value,
57539,liveness,missing_value,
57541,acousticness,missing_value,
57545,energy,missing_value,
57546,loudness,missing_value,
57547,loudness,outlier_low,-86.4298
57549,valence,missing_value,
57550,instrumentalness,missing_value,
57554,energy,missing_value,
57558,speechiness,missing_value,
57558,valence,missing_value,
57562,danceability,outlier_high,1.3887
57562,valence,outlier_low,-0.2170
57564,tempo,missing_value,
57565,danceability,outlier_low,-0.2069
57572,loudness,missing_value,
57583,loudness,missing_value,
57587,danceability,outlier_low,-0.2832
57589,tempo,outlier_high,414.9594
57595,tempo,missing_value,
57596,valence,missing_value,
57604,liveness,missing_value,
57605,energy,missing_value,
57606,tempo,outlier_low,12.4013
57607,tempo,missing_value,
57614,loudness,outlier_low,-75.0893
57620,speechiness,missing_value,
57621,instrumentalness,missing_value,
57624,instrumentalness,missing_value,
57629,valence,missing_value,
57630,liveness,missing_value,
57634,tempo,missing_value,
57637,loudness,outlier_high,4.6919
57641,speechiness,missing_value,
57641,loudness,missing_value,
57643,speechiness,missing_value,
57643,loudness,missing_value,
57643,liveness,missing_value,
57649,loudness,missing_value,
57650,instrumentalness,missing_value,
57650,tempo,missing_value,
57651,danceability,missing_value,
57659,instrumentalness,missing_value,
57662,acousticness,missing_value,
57666,tempo,missing_value,
57667,acousticness,missing_value,
57668,liveness,missing_value,
57668,loudness,outlier_low,-74.4912
57668,acousticness,missing_value,
57671,acousticness,missing_value,
57671,tempo,missing_value,
57674,acousticness,missing_value,
57678,tempo,outlier_high,396.5057
57678,energy,missing_value,
57682,speechiness,missing_value,
57684,loudness,missing_value,
57685,speechiness,missing_value,
57686,speechiness,missing_value,
57692,loudness,missing_value,
57693,liveness,missing_value,
57693,danceability,outlier_high,1.3287
57696,acousticness,missing_value,
57696,valence,missing_value,
57703,valence,missing_value,
57706,valence,missing_value,
57709,tempo,missing_value,
57714,energy,missing_value,
57716,instrumentalness,missing_value,
57716,danceability,missing_value,
57718,acousticness,missing_value,
57724,speechiness,missing_value,
57726,acousticness,missing_value,
57734,tempo,missing_value,
57737,energy,outlier_high,1.4139
57742,speechiness,missing_value,
57747,instrumentalness,missing_value,
57754,tempo,missing_value,
57755,energy,outlier_high,1.0877
57756,liveness,missing_value,
57759,danceability,outlier_high,1.4092
57762,danceability,missing_value,
57775,instrumentalness,missing_value,
57778,liveness,missing_value,
57778,loudness,missing_value,
57780,valence,missing_value,
57780,speechiness,missing_value,
57781,valence,missing_value,
57782,instrumentalness,missing_value,
57783,valence,missing_value,
57785,valence,missing_value,
57790,acousticness,missing_value,
57791,valence,missing_value,
57793,tempo,missing_value,
57796,acousticness,missing_value,
57799,speechiness,missing_value,
57809,acousticness,missing_value,
57809,liveness,missing_value,
57812,valence,missing_value,
57813,acousticness,missing_value,
57818,speechiness,missing_value,
57820,tempo,missing_value,
57821,tempo,missing_value,
57821,valence,missing_value,
57822,valence,missing_value,
57833,danceability,missing_value,
57842,valence,missing_value,
57844,tempo,missing_value,
57845,speechiness,missing_value,
57853,energy,missing_value,
57856,liveness,missing_value,
57858,danceability,missing_value,
57863,tempo,missing_value,
57867,liveness,missing_value,
57868,energy,missing_value,
57872,valence,outlier_high,1.1102
57874,valence,missing_value,
57875,speechiness,missing_value,
57885,danceability,outlier_high,1.2751
57886,acousticness,missing_value,
57887,energy,missing_value,
57888,loudness,missing_value,
57892,valence,missing_value,
57893,loudness,missing_value,
57894,tempo,missing_value,
57897,danceability,missing_value,
57897,tempo,missing_value,
57899,speechiness,missing_value,
57900,loudness,missing_value,
57904,acousticness,missing_value,
57905,tempo,missing_value,
57906,danceability,missing_value,
57907,acousticness,missing_value,
57909,instrumentalness,missing_value,
57911,energy,missing_value,
57913,liveness,missing_value,
57913,energy,missing_value,
57915,energy,missing_value,
57915,acousticness,missing_value,
57916,liveness,missing_value,
57920,danceability,outlier_low,-0.0128
57921,acousticness,missing_value,
57925,speechiness,missing_value,
57931,energy,missing_value,
57934,acousticness,missing_value,
57940,tempo,missing_value,
57943,tempo,missing_value,
57949,liveness,missing_value,
57949,danceability,missing_value,
57953,instrumentalness,missing_value,
57955,liveness,missing_value,
57958,speechiness,missing_value,
57959,loudness,missing_value,
57962,danceability,missing_value,
57965,danceability,missing_value,
57965,tempo,missing_value,
57968,instrumentalness,missing_value,
57973,energy,missing_value,
57974,instrumentalness,missing_value,
57979,speechiness,missing_value,
57981,tempo,outlier_low,13.2434
57984,acousticness,missing_value,
57987,instrumentalness,missing_value,
57988,danceability,missing_value,
57988,acousticness,missing_value,
57989,danceability,missing_value,
57989,valence,missing_value,
57994,speechiness,missing_value,
57995,loudness,missing_value,
57999,loudness,missing_value,
58000,tempo,missing_value,
58007,instrumentalness,missing_value,
58016,danceability,missing_value,
58017,danceability,missing_value,
58024,liveness,missing_value,
58029,loudness,missing_value,
58030,loudness,missing_value,
58033,tempo,missing_value,
58036,liveness,missing_value,
58038,energy,missing_value,
58042,danceability,missing_value,
58044,instrumentalness,missing_value,
58047,danceability,missing_value,
58047,energy,outlier_high,1.0511
58051,instrumentalness,missing_value,
58052,valence,missing_value,
58054,danceability,missing_value,
58057,danceability,missing_value,
58058,liveness,missing_value,
58068,loudness,missing_value,
58068,liveness,missing_value,
58070,liveness,missing_value,
58071,loudness,missing_value,
58072,liveness,missing_value,
58078,valence,missing_value,
58079,loudness,missing_value,
58090,danceability,missing_value,
58093,danceability,missing_value,
58097,acousticness,missing_value,
58098,speechiness,missing_value,
58100,loudness,missing_value,
58108,danceability,missing_value,
58113,instrumentalness,missing_value,
58117,liveness,missing_value,
58124,valence,missing_value,
58127,valence,missing_value,
58129,loudness,missing_value,
58138,energy,outlier_high,1.1560
58139,acousticness,missing_value,
58141,loudness,missing_value,
58146,liveness,missing_value,
58150,valence,missing_value,
58159,valence,outlier_low,-0.2273
58161,acousticness,missing_value,
58171,loudness,missing_value,
58174,loudness,missing_value,
58174,valence,missing_value,
58176,speechiness,missing_value,
58179,tempo,missing_value,
58182,loudness,missing_value,
58185,danceability,missing_value,
58186,danceability,missing_value,
58192,tempo,missing_value,
58192,danceability,outlier_low,-0.0986
58198,energy,missing_value,
58198,speechiness,missing_value,
58199,loudness,missing_value,
58199,danceability,missing_value,
58201,valence,missing_value,
58204,speechiness,missing_value,
58204,liveness,missing_value,
58208,danceability,missing_value,
58208,acousticness,missing_value,
58213,valence,missing_value,
58213,acousticness,missing_value,
58215,danceability,missing_value,
58215,valence,missing_value,
58216,acousticness,missing_value,
58224,instrumentalness,missing_value,
58225,valence,missing_value,
58227,instrumentalness,missing_value,
58228,acousticness,missing_value,
58229,energy,missing_value,
58233,tempo,missing_value,
58234,danceability,missing_value,
58237,tempo,missing_value,
58239,acousticness,missing_value,
58240,energy,missing_value,
58252,liveness,missing_value,
58258,speechiness,missing_value,
58260,valence,missing_value,
58267,acousticness,missing_value,
58267,loudness,missing_value,
58268,acousticness,missing_value,
58268,valence,missing_value,
58268,loudness,missing_value,
58269,valence,missing_value,
58270,tempo,missing_value,
58274,tempo,missing_value,
58282,energy,outlier_high,1.0976
58287,acousticness,missing_value,
58287,energy,missing_value,
58290,instrumentalness,missing_value,
58292,instrumentalness,missing_value,
58298,loudness,missing_value,
58299,speechiness,missing_value,
58301,danceability,missing_value,
58304,instrumentalness,missing_value,
58306,energy,missing_value,
58308,acousticness,missing_value,
58309,loudness,missing_value,
58310,danceability,missing_value,
58311,speechiness,missing_value,
58317,energy,missing_value,
58319,valence,missing_value,
58324,energy,missing_value,
58327,danceability,missing_value,
58332,energy,missing_value,
58334,energy,missing_value,
58337,speechiness,missing_value,
58337,energy,outlier_high,1.2893
58340,loudness,missing_value,
58340,liveness,missing_value,
58347,acousticness,missing_value,
58348,acousticness,missing_value,
58355,tempo,missing_value,
58357,valence,missing_value,
58362,acousticness,missing_value,
58363,acousticness,missing_value,
58369,instrumentalness,missing_value,
58372,acousticness,missing_value,
58373,valence,missing_value,
58376,tempo,missing_value,
58376,valence,missing_value,
58378,tempo,missing_value,
58381,instrumentalness,missing_value,
58387,loudness,outlier_low,-81.4267
58400,liveness,missing_value,
58402,loudness,missing_value,
58402,tempo,missing_value,
58403,liveness,missing_value,
58404,energy,missing_value,
58406,liveness,missing_value,
58406,instrumentalness,missing_value,
58409,liveness,missing_value,
58419,valence,missing_value,
58421,tempo,missing_value,
58424,valence,missing_value,
58425,valence,missing_value,
58432,liveness,missing_value,
58441,loudness,missing_value,
58445,speechiness,missing_value,
58446,instrumentalness,missing_value,
58448,acousticness,missing_value,
58451,acousticness,missing_value,
58456,danceability,missing_value,
58456,loudness,missing_value,
58456,acousticness,missing_value,
58465,loudness,missing_value,
58466,speechiness,missing_value,
58472,acousticness,missing_value,
58475,loudness,missing_value,
58478,loudness,missing_value,
58480,liveness,missing_value,
58491,instrumentalness,missing_value,
58491,loudness,missing_value,
58495,tempo,missing_value,
58499,valence,missing_value,
58500,speechiness,missing_value,
58501,energy,missing_value,
58503,loudness,missing_value,
58504,liveness,missing_value,
58506,danceability,missing_value,
58507,loudness,missing_value,
58519,acousticness,missing_value,
58521,energy,outlier_high,1.4928
58522,speechiness,missing_value,
58524,loudness,missing_value,
58529,tempo,missing_value,
58529,danceability,missing_value,
58532,acousticness,missing_value,
58535,loudness,missing_value,
58542,valence,missing_value,
58548,energy,outlier_low,-0.0535
58548,danceability,missing_value,
58549,speechiness,missing_value,
58565,loudness,missing_value,
58576,danceability,missing_value,
58578,valence,outlier_high,1.3631
58579,tempo,missing_value,
58583,instrumentalness,missing_value,
58585,liveness,missing_value,
58588,danceability,missing_value,
58590,tempo,outlier_high,329.4674
58599,loudness,missing_value,
58602,speechiness,missing_value,
58619,liveness,missing_value,
58622,tempo,outlier_low,7.3844
58626,acousticness,missing_value,
58630,liveness,missing_value,
58632,speechiness,missing_value,
58633,loudness,missing_value,
58634,acousticness,missing_value,
58635,tempo,missing_value,
58636,acousticness,missing_value,
58637,loudness,missing_value,
58639,danceability,missing_value,
58639,valence,outlier_high,1.1684
58645,speechiness,missing_value,
58651,valence,outlier_high,1.3192
58654,loudness,missing_value,
58661,loudness,outlier_low,-83.1833
58662,danceability,outlier_high,1.4531
58662,energy,outlier_low,-0.1273
58663,instrumentalness,missing_value,
58663,valence,outlier_low,-0.1761
58664,tempo,missing_value,
58668,acousticness,missing_value,
58678,valence,missing_value,
58681,liveness,missing_value,
58681,speechiness,missing_value,
58682,instrumentalness,missing_value,
58682,valence,outlier_high,1.1722
58684,energy,outlier_high,1.4571
58692,danceability,missing_value,
58696,speechiness,missing_value,
58705,tempo,missing_value,
58708,danceability,outlier_high,1.0849
58713,valence,missing_value,
58713,liveness,missing_value,
58714,tempo,missing_value,
58715,valence,missing_value,
58720,tempo,missing_value,
58723,energy,missing_value,
58724,loudness,missing_value,
58728,instrumentalness,missing_value,
58734,loudness,missing_value,
58734,energy,missing_value,
58735,speechiness,missing_value,
58737,danceability,missing_value,
58739,speechiness,missing_value,
58742,instrumentalness,missing_value,
58742,tempo,missing_value,
58749,loudness,missing_value,
58749,tempo,missing_value,
58751,valence,missing_value,
58753,instrumentalness,missing_value,
58760,instrumentalness,missing_value,
58762,danceability,missing_value,
58764,instrumentalness,missing_value,
58767,loudness,outlier_low,-74.2390
58771,speechiness,missing_value,
58775,acousticness,missing_value,
58776,loudness,outlier_low,-84.2224
58778,tempo,missing_value,
58785,loudness,missing_value,
58786,danceability,missing_value,
58788,energy,outlier_low,-0.0443
58792,danceability,missing_value,
58794,energy,missing_value,
58797,valence,missing_value,
58799,danceability,missing_value,
58801,acousticness,missing_value,
58806,danceability,missing_value,
58810,energy,missing_value,
58811,loudness,missing_value,
58814,acousticness,missing_value,
58815,acousticness,missing_value,
58827,acousticness,missing_value,
58828,liveness,missing_value,
58829,energy,outlier_low,-0.2085
58834,tempo,missing_value,
58834,energy,missing_value,
58835,valence,outlier_high,1.0797
58844,loudness,missing_value,
58848,danceability,missing_value,
58848,energy,missing_value,
58848,tempo,missing_value,
58851,speechiness,missing_value,
58856,instrumentalness,missing_value,
58863,loudness,outlier_high,7.4401
58865,valence,missing_value,
58866,acousticness,missing_value,
58867,energy,outlier_low,-0.1397
58867,valence,missing_value,
58868,danceability,missing_value,
58868,energy,missing_value,
58878,acousticness,missing_value,
58881,tempo,missing_value,
58883,danceability,missing_value,
58888,energy,missing_value,
58889,energy,missing_value,
58895,danceability,missing_value,
58897,valence,missing_value,
58899,danceability,missing_value,
58902,danceability,missing_value,
58907,tempo,missing_value,
58908,energy,missing_value,
58910,acousticness,missing_value,
58913,valence,missing_value,
58918,loudness,missing_value,
58918,speechiness,missing_value,
58919,liveness,missing_value,
58927,danceability,missing_value,
58928,valence,missing_value,
58928,loudness,missing_value,
58928,energy,missing_value,
58930,loudness,missing_value,
58934,speechiness,missing_value,
58937,speechiness,missing_value,
58938,energy,missing_value,
58948,energy,missing_value,
58949,liveness,missing_value,
58950,tempo,missing_value,
58955,acousticness,missing_value,
58959,loudness,outlier_high,1.2392
58970,tempo,missing_value,
58973,instrumentalness,missing_value,
58973,speechiness,missing_value,
58977,instrumentalness,missing_value,
58980,valence,missing_value,
58987,instrumentalness,missing_value,
58988,acousticness,missing_value,
58993,instrumentalness,missing_value,
58998,speechiness,missing_value,
58998,liveness,missing_value,
59000,speechiness,missing_value,
59000,liveness,missing_value,
59006,energy,missing_value,
59008,tempo,missing_value,
59012,instrumentalness,missing_value,
59015,valence,missing_value,
59016,danceability,missing_value,
59016,instrumentalness,missing_value,
59024,instrumentalness,missing_value,
59025,tempo,missing_value,
59027,danceability,missing_value,
59027,acousticness,missing_value,
59029,valence,missing_value,
59030,loudness,missing_value,
59058,acousticness,missing_value,
59066,valence,outlier_low,-0.2817
59068,valence,missing_value,
59071,speechiness,missing_value,
59071,loudness,outlier_high,2.1992
59076,energy,missing_value,
59078,loudness,missing_value,
59082,valence,missing_value,
59084,acousticness,missing_value,
59092,loudness,missing_value,
59093,energy,missing_value,
59097,instrumentalness,missing_value,
59099,loudness,missing_value,
59109,tempo,missing_value,
59114,valence,outlier_high,1.2421
59115,instrumentalness,missing_value,
59115,valence,missing_value,
59117,loudness,outlier_high,7.7443
59121,speechiness,missing_value,
59124,tempo,missing_value,
59127,instrumentalness,missing_value,
59144,danceability,missing_value,
59149,liveness,missing_value,
59159,acousticness,missing_value,
59160,liveness,missing_value,
59161,instrumentalness,missing_value,
59163,instrumentalness,missing_value,
59164,valence,outlier_low,-0.1364
59168,tempo,missing_value,
59171,danceability,missing_value,
59179,energy,missing_value,
59181,energy,missing_value,
59182,speechiness,missing_value,
59189,loudness,missing_value,
59190,speechiness,missing_value,
59193,danceability,missing_value,
59194,energy,missing_value,
59196,acousticness,missing_value,
59197,speechiness,missing_value,
59199,loudness,missing_value,
59201,danceability,missing_value,
59204,tempo,missing_value,
59208,danceability,missing_value,
59208,acousticness,missing_value,
59209,danceability,missing_value,
59211,loudness,missing_value,
59211,valence,missing_value,
59213,liveness,missing_value,
59214,danceability,missing_value,
59220,loudness,outlier_low,-82.7214
59220,energy,missing_value,
59220,danceability,missing_value,
59222,danceability,outlier_low,-0.2832
59224,instrumentalness,missing_value,
59231,tempo,missing_value,
59233,speechiness,missing_value,
